SITE	multiclass_barbarian_level6_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_barbarian_level7_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_barbarian_level8_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_bard_level2_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_bard_level3_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_bard_level4_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_bard_level5_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_bard_level6_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_bard_level7_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_bard_level8_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_bard_level9_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level10_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level2_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level3_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level4_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level5_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level6_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level7_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level8_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level9_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_monk_level10_is_not_promoted_by_this_slice	Blocked|class_feature.monk.bounded_progression.bonus_feat.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,multiclass.monk.class_feature.monk.bounded_progression.bonus_feat.unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,multiclass.monk.class_feature.monk.bounded_progression.bonus_feat.unsupported,skill.selected_modifier.unsupported
SITE	multiclass_monk_level2_is_not_promoted_by_this_slice	Blocked|class_feature.monk.bounded_progression.bonus_feat.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,multiclass.monk.class_feature.monk.bounded_progression.bonus_feat.unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,multiclass.monk.class_feature.monk.bounded_progression.bonus_feat.unsupported,skill.selected_modifier.unsupported
